movie_id,tmdb_title,genre_ids,genres,genre_count,status,dataset_title
703451,Your Place or Mine,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Your Place or Mine
703745,Deep Blue Sea 3,"[28, 27, 878]","[""Action"", ""Horror"", ""Science Fiction""]",3,success,Deep Blue Sea 3
703771,Deathstroke: Knights & Dragons - The Movie,"[16, 28, 12, 878]","[""Animation"", ""Action"", ""Adventure"", ""Science Fiction""]",4,success,Deathstroke: Knights & Dragons - The Movie
704239,The Union,"[28, 35]","[""Action"", ""Comedy""]",2,success,The Union
704673,Trigger Warning,[28],"[""Action""]",1,success,Trigger Warning
705861,Hustle,"[18, 35]","[""Drama"", ""Comedy""]",2,success,Hustle
705996,Decision to Leave,"[53, 9648, 10749]","[""Thriller"", ""Mystery"", ""Romance""]",3,success,Decision to Leave
706503,Lost Bullet,"[28, 53, 80, 18]","[""Action"", ""Thriller"", ""Crime"", ""Drama""]",4,success,Lost Bullet
706510,Desperados,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Desperados
707886,Feel the Beat,"[35, 10402, 18]","[""Comedy"", ""Music"", ""Drama""]",3,success,Feel the Beat
708336,Return of the Tooth Fairy,[27],"[""Horror""]",1,success,Return of the Tooth Fairy
708577,Like a Cat on a Highway 2,[35],"[""Comedy""]",1,success,Like a Cat on a Highway 2
709631,Cobweb,[27],"[""Horror""]",1,success,Cobweb
710295,Wolf Man,"[27, 53]","[""Horror"", ""Thriller""]",2,success,Wolf Man
710356,2 Hearts,"[10749, 18]","[""Romance"", ""Drama""]",2,success,2 Hearts
712454,The Summit of the Gods,"[16, 12, 9648]","[""Animation"", ""Adventure"", ""Mystery""]",3,success,The Summit of the Gods
713364,Clown in a Cornfield,"[27, 9648, 53]","[""Horror"", ""Mystery"", ""Thriller""]",3,success,Clown in a Cornfield
713704,Evil Dead Rise,"[27, 53]","[""Horror"", ""Thriller""]",2,success,Evil Dead Rise
713776,If Anything Happens I Love You,"[18, 16]","[""Drama"", ""Animation""]",2,success,If Anything Happens I Love You
714375,Fatal Affair,[53],"[""Thriller""]",1,success,Fatal Affair
714869,Serial (Bad) Weddings 3,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Serial (Bad) Weddings 3
714888,Argentina 1985,"[18, 36, 80]","[""Drama"", ""History"", ""Crime""]",3,success,Argentina 1985
715123,Books of Blood,"[27, 878]","[""Horror"", ""Science Fiction""]",2,success,Books of Blood
715931,Emancipation,"[18, 10752, 36]","[""Drama"", ""War"", ""History""]",3,success,Emancipation
716258,Black Box,"[27, 878]","[""Horror"", ""Science Fiction""]",2,success,Black Box
716594,No Man of God,"[80, 18, 53, 36]","[""Crime"", ""Drama"", ""Thriller"", ""History""]",4,success,No Man of God
716612,Spencer,[18],"[""Drama""]",1,success,Spencer
717930,Kandahar,"[28, 53, 10752]","[""Action"", ""Thriller"", ""War""]",3,success,Kandahar
717980,Sharper,"[80, 53]","[""Crime"", ""Thriller""]",2,success,Sharper
718032,Licorice Pizza,"[18, 35, 10749]","[""Drama"", ""Comedy"", ""Romance""]",3,success,Licorice Pizza
718400,The Vanished,"[53, 27, 80, 28]","[""Thriller"", ""Horror"", ""Crime"", ""Action""]",4,success,The Vanished
718444,Rogue,"[28, 12]","[""Action"", ""Adventure""]",2,success,Rogue
718633,Bruised,[18],"[""Drama""]",1,success,Bruised
718789,Lightyear,"[16, 878, 10751, 12]","[""Animation"", ""Science Fiction"", ""Family"", ""Adventure""]",4,success,Lightyear
718821,Twisters,"[28, 53]","[""Action"", ""Thriller""]",2,success,Twisters
718840,A Nice Girl Like You,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,A Nice Girl Like You
718930,Bullet Train,"[28, 35, 53]","[""Action"", ""Comedy"", ""Thriller""]",3,success,Bullet Train
719221,Tarot,[27],"[""Horror""]",1,success,Tarot
720755,The Kid Detective,"[35, 18, 9648]","[""Comedy"", ""Drama"", ""Mystery""]",3,success,The Kid Detective
721625,Songbird,"[878, 53]","[""Science Fiction"", ""Thriller""]",2,success,Songbird
722149,Luther: The Fallen Sun,"[80, 9648, 53]","[""Crime"", ""Mystery"", ""Thriller""]",3,success,Luther: The Fallen Sun
722778,The Hand of God,[18],"[""Drama""]",1,success,The Hand of God
722913,Malcolm & Marie,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Malcolm & Marie
723072,Host,[27],"[""Horror""]",1,success,Host
723419,Mr. Harrigan's Phone,"[18, 27, 9648]","[""Drama"", ""Horror"", ""Mystery""]",3,success,Mr. Harrigan's Phone
724089,Gabriel's Inferno: Part II,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Gabriel's Inferno: Part II
724209,Heart of Stone,"[28, 80, 53]","[""Action"", ""Crime"", ""Thriller""]",3,success,Heart of Stone
724495,The Woman King,"[28, 18, 36, 10752]","[""Action"", ""Drama"", ""History"", ""War""]",4,success,The Woman King
724665,"Confess, Fletch","[35, 9648, 80]","[""Comedy"", ""Mystery"", ""Crime""]",3,success,"Confess, Fletch"
725201,The Gray Man,"[28, 53]","[""Action"", ""Thriller""]",2,success,The Gray Man
726139,Project Silence,"[53, 28, 27, 878, 12]","[""Thriller"", ""Action"", ""Horror"", ""Science Fiction"", ""Adventure""]",5,success,Project Silence
726208,Don't Listen,"[18, 27, 53]","[""Drama"", ""Horror"", ""Thriller""]",3,success,Don't Listen
726209,Leave the World Behind,"[18, 9648, 53]","[""Drama"", ""Mystery"", ""Thriller""]",3,success,Leave the World Behind
726684,Miraculous World: Shanghai - The Legend of Ladydragon,"[16, 10751, 28, 12, 14]","[""Animation"", ""Family"", ""Action"", ""Adventure"", ""Fantasy""]",5,success,Miraculous World: Shanghai - The Legend of Ladydragon
726759,Tetris,"[53, 36, 18]","[""Thriller"", ""History"", ""Drama""]",3,success,Tetris
727293,The Tender Bar,[18],"[""Drama""]",1,success,The Tender Bar
727745,The Kissing Booth 3,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,The Kissing Booth 3
728118,"Quo Vadis, Aida?","[10752, 18, 36]","[""War"", ""Drama"", ""History""]",3,success,"Quo Vadis, Aida?"
728526,Encounter,"[9648, 53, 18]","[""Mystery"", ""Thriller"", ""Drama""]",3,success,Encounter
728949,Nightbitch,"[35, 27]","[""Comedy"", ""Horror""]",2,success,Nightbitch
729720,The Last Mercenary,"[28, 35]","[""Action"", ""Comedy""]",2,success,The Last Mercenary
730047,Cyrano,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Cyrano
730769,Some Like It Rare,"[35, 27]","[""Comedy"", ""Horror""]",2,success,Some Like It Rare
730840,Trollhunters: Rise of the Titans,"[16, 14, 10751, 28, 12]","[""Animation"", ""Fantasy"", ""Family"", ""Action"", ""Adventure""]",5,success,Trollhunters: Rise of the Titans
732450,Batman: Soul of the Dragon,"[16, 28, 12, 80]","[""Animation"", ""Action"", ""Adventure"", ""Crime""]",4,success,Batman: Soul of the Dragon
732670,LEGO Star Wars Holiday Special,"[16, 10751, 878, 12, 35]","[""Animation"", ""Family"", ""Science Fiction"", ""Adventure"", ""Comedy""]",5,success,LEGO Star Wars Holiday Special
733156,Sightless,"[53, 27]","[""Thriller"", ""Horror""]",2,success,Sightless
733317,Monsters of Man,"[878, 28]","[""Science Fiction"", ""Action""]",2,success,Monsters of Man
733668,Return,[],[],0,success,Return
734265,Love Hard,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Love Hard
735697,Incredible But True,"[35, 14, 9648]","[""Comedy"", ""Fantasy"", ""Mystery""]",3,success,Incredible But True
736069,Justice Society: World War II,"[16, 10752, 878]","[""Animation"", ""War"", ""Science Fiction""]",3,success,Justice Society: World War II
736073,"Batman: The Long Halloween, Part One","[16, 9648, 28, 80]","[""Animation"", ""Mystery"", ""Action"", ""Crime""]",4,success,"Batman: The Long Halloween, Part One"
736074,"Batman: The Long Halloween, Part Two","[16, 9648, 28, 80]","[""Animation"", ""Mystery"", ""Action"", ""Crime""]",4,success,"Batman: The Long Halloween, Part Two"
736500,Retirement Home,[35],"[""Comedy""]",1,success,Retirement Home
736526,Troll,"[14, 28, 12]","[""Fantasy"", ""Action"", ""Adventure""]",3,success,Troll
736732,Broker,[18],"[""Drama""]",1,success,Broker
736769,They Cloned Tyrone,"[35, 878, 9648]","[""Comedy"", ""Science Fiction"", ""Mystery""]",3,success,They Cloned Tyrone
736790,Chupa,"[12, 14, 10751]","[""Adventure"", ""Fantasy"", ""Family""]",3,success,Chupa
736918,The Noel Diary,"[10749, 35, 18]","[""Romance"", ""Comedy"", ""Drama""]",3,success,The Noel Diary
737568,The Doorman,"[28, 53]","[""Action"", ""Thriller""]",2,success,The Doorman
738646,Operation Christmas Drop,"[35, 10751, 10749, 10770]","[""Comedy"", ""Family"", ""Romance"", ""TV Movie""]",4,success,Operation Christmas Drop
738652,Copshop,"[53, 80, 28]","[""Thriller"", ""Crime"", ""Action""]",3,success,Copshop
739405,Operation Fortune: Ruse de Guerre,"[28, 35, 53, 12]","[""Action"", ""Comedy"", ""Thriller"", ""Adventure""]",4,success,Operation Fortune: Ruse de Guerre
739413,Mother/Android,"[878, 53]","[""Science Fiction"", ""Thriller""]",2,success,Mother/Android
739990,Nightbooks,"[14, 27, 10751]","[""Fantasy"", ""Horror"", ""Family""]",3,success,Nightbooks
739993,Metal Lords,"[35, 18, 10402]","[""Comedy"", ""Drama"", ""Music""]",3,success,Metal Lords
740441,Unlocked,"[53, 80, 9648]","[""Thriller"", ""Crime"", ""Mystery""]",3,success,Unlocked
740460,The Wannabes,[35],"[""Comedy""]",1,success,The Wannabes
740937,Simone: Woman of the Century,"[18, 36]","[""Drama"", ""History""]",2,success,Simone: Woman of the Century
740985,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,[35],"[""Comedy""]",1,success,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan
741074,Once Upon a Snowman,"[12, 16, 35, 10751, 14]","[""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Fantasy""]",5,success,Once Upon a Snowman
744114,My Policeman,"[18, 10749]","[""Drama"", ""Romance""]",2,success,My Policeman
744275,After We Fell,"[18, 10749]","[""Drama"", ""Romance""]",2,success,After We Fell
744276,After Ever Happy,"[10749, 18]","[""Romance"", ""Drama""]",2,success,After Ever Happy
744594,White Noise,"[35, 18]","[""Comedy"", ""Drama""]",2,success,White Noise
744653,The Thursday Murder Club,"[35, 9648, 80]","[""Comedy"", ""Mystery"", ""Crime""]",3,success,The Thursday Murder Club
744857,When Evil Lurks,"[27, 53]","[""Horror"", ""Thriller""]",2,success,When Evil Lurks
745881,The Medium,"[27, 9648]","[""Horror"", ""Mystery""]",2,success,The Medium
746036,The Fall Guy,"[28, 35, 10749]","[""Action"", ""Comedy"", ""Romance""]",3,success,The Fall Guy
746131,"Paris, 13th District","[18, 10749]","[""Drama"", ""Romance""]",2,success,"Paris, 13th District"
746333,Superwho?,"[35, 28, 10751]","[""Comedy"", ""Action"", ""Family""]",3,success,Superwho?
747059,Burrow,"[16, 10751, 35]","[""Animation"", ""Family"", ""Comedy""]",3,success,Burrow
747188,Asteroid City,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Asteroid City
747687,The Catholic School,"[80, 53, 18, 36]","[""Crime"", ""Thriller"", ""Drama"", ""History""]",4,success,The Catholic School
747688,Yara,[18],"[""Drama""]",1,success,Yara
748167,Uglies,"[878, 12, 28]","[""Science Fiction"", ""Adventure"", ""Action""]",3,success,Uglies
748230,Salem's Lot,[27],"[""Horror""]",1,success,Salem's Lot
748783,The Garfield Movie,"[12, 16, 35, 10751]","[""Adventure"", ""Animation"", ""Comedy"", ""Family""]",4,success,The Garfield Movie
748853,In the Earth,"[27, 878, 53]","[""Horror"", ""Science Fiction"", ""Thriller""]",3,success,In the Earth
749004,Petite Maman,"[18, 14]","[""Drama"", ""Fantasy""]",2,success,Petite Maman
749170,Heads of State,"[28, 53, 35]","[""Action"", ""Thriller"", ""Comedy""]",3,success,Heads of State
749274,Cry Macho,"[18, 37]","[""Drama"", ""Western""]",2,success,Cry Macho
750253,My Son,"[53, 80, 18]","[""Thriller"", ""Crime"", ""Drama""]",3,success,My Son
752505,The Old Ways,"[27, 14]","[""Horror"", ""Fantasy""]",2,success,The Old Ways
752623,The Lost City,"[28, 12, 35]","[""Action"", ""Adventure"", ""Comedy""]",3,success,The Lost City
753342,Napoleon,"[36, 10752, 10749, 28, 18]","[""History"", ""War"", ""Romance"", ""Action"", ""Drama""]",5,success,Napoleon
753453,V/H/S/94,"[27, 53]","[""Horror"", ""Thriller""]",2,success,V/H/S/94
754067,Vicky and Her Mystery,"[12, 10751, 18]","[""Adventure"", ""Family"", ""Drama""]",3,success,Vicky and Her Mystery
754609,Mrs. Harris Goes to Paris,"[18, 35, 36]","[""Drama"", ""Comedy"", ""History""]",3,success,Mrs. Harris Goes to Paris
755339,Just Another Christmas,"[35, 18, 14, 10751]","[""Comedy"", ""Drama"", ""Fantasy"", ""Family""]",4,success,Just Another Christmas
755566,Day Shift,"[28, 14, 27, 35, 53]","[""Action"", ""Fantasy"", ""Horror"", ""Comedy"", ""Thriller""]",5,success,Day Shift
755812,"Miraculous World: New York, United HeroeZ","[16, 10751, 28, 12, 10770]","[""Animation"", ""Family"", ""Action"", ""Adventure"", ""TV Movie""]",5,success,"Miraculous World: New York, United HeroeZ"
756999,The Black Phone,"[27, 53]","[""Horror"", ""Thriller""]",2,success,The Black Phone
758009,Shotgun Wedding,"[28, 35, 10749]","[""Action"", ""Comedy"", ""Romance""]",3,success,Shotgun Wedding
758323,The Pope's Exorcist,"[27, 53]","[""Horror"", ""Thriller""]",2,success,The Pope's Exorcist
758330,"Good Luck to You, Leo Grande","[10749, 18]","[""Romance"", ""Drama""]",2,success,"Good Luck to You, Leo Grande"
758336,Love Again,"[10749, 18, 35]","[""Romance"", ""Drama"", ""Comedy""]",3,success,Love Again
758679,Mothers' Instinct,"[53, 18]","[""Thriller"", ""Drama""]",2,success,Mothers' Instinct
758724,The Cellar,"[27, 9648]","[""Horror"", ""Mystery""]",2,success,The Cellar
758866,Drive My Car,[18],"[""Drama""]",1,success,Drive My Car
758879,A Castle for Christmas,"[35, 12]","[""Comedy"", ""Adventure""]",2,success,A Castle for Christmas
759054,Rise,[18],"[""Drama""]",1,success,Rise
759175,The Princess,"[28, 14]","[""Action"", ""Fantasy""]",2,success,The Princess
759902,Hunter Hunter,"[27, 53, 9648]","[""Horror"", ""Thriller"", ""Mystery""]",3,success,Hunter Hunter
760099,Living,[18],"[""Drama""]",1,success,Living
760104,X,[27],"[""Horror""]",1,success,X
760161,Orphan: First Kill,"[27, 53]","[""Horror"", ""Thriller""]",2,success,Orphan: First Kill
760204,The Lair,"[27, 28]","[""Horror"", ""Action""]",2,success,The Lair
760329,The Smashing Machine,"[18, 36, 28]","[""Drama"", ""History"", ""Action""]",3,success,The Smashing Machine
760336,Munich - The Edge of War,"[18, 36]","[""Drama"", ""History""]",2,success,Munich – The Edge of War
760517,Love and Leashes,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Love and Leashes
760741,Beast,"[28, 12, 27, 53, 18]","[""Action"", ""Adventure"", ""Horror"", ""Thriller"", ""Drama""]",5,success,Beast
760747,The Trip,"[35, 27]","[""Comedy"", ""Horror""]",2,success,The Trip
760774,One Life,"[36, 18]","[""History"", ""Drama""]",2,success,One Life
760868,Black Crab,"[28, 53]","[""Action"", ""Thriller""]",2,success,Black Crab
760873,The Colony,"[878, 53]","[""Science Fiction"", ""Thriller""]",2,success,The Colony
760883,Blood Red Sky,"[27, 53, 28]","[""Horror"", ""Thriller"", ""Action""]",3,success,Blood Red Sky
760926,Gold,"[28, 12, 53]","[""Action"", ""Adventure"", ""Thriller""]",3,success,Gold
761053,Gabriel's Inferno: Part III,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Gabriel's Inferno: Part III
761898,Sword Art Online the Movie - Progressive - Aria of a Starless Night,"[16, 28, 14, 878]","[""Animation"", ""Action"", ""Fantasy"", ""Science Fiction""]",4,success,Sword Art Online the Movie - Progressive - Aria of a Starless Night
762079,The Advent Calendar,"[27, 53, 18]","[""Horror"", ""Thriller"", ""Drama""]",3,success,The Advent Calendar
762430,Retribution,"[53, 28, 12]","[""Thriller"", ""Action"", ""Adventure""]",3,success,Retribution
762441,A Quiet Place: Day One,"[27, 878, 53]","[""Horror"", ""Science Fiction"", ""Thriller""]",3,success,A Quiet Place: Day One
762504,Nope,"[27, 878]","[""Horror"", ""Science Fiction""]",2,success,Nope
762509,Mufasa: The Lion King,"[12, 10751, 16]","[""Adventure"", ""Family"", ""Animation""]",3,success,Mufasa: The Lion King
762968,Do Revenge,"[35, 53, 10749]","[""Comedy"", ""Thriller"", ""Romance""]",3,success,Do Revenge
762975,Purple Hearts,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Purple Hearts
763148,Time Is Up,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Time Is Up
763149,Aftermath,"[27, 80, 18, 53]","[""Horror"", ""Crime"", ""Drama"", ""Thriller""]",4,success,Aftermath
763152,More the Merrier,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,More the Merrier
763165,The Burial,"[18, 36]","[""Drama"", ""History""]",2,success,The Burial
763215,Damsel,"[14, 28, 12]","[""Fantasy"", ""Action"", ""Adventure""]",3,success,Damsel
763285,Ambulance,"[53, 28, 18]","[""Thriller"", ""Action"", ""Drama""]",3,success,Ambulance
763329,Red Rocket,"[18, 35]","[""Drama"", ""Comedy""]",2,success,Red Rocket
763788,Dangerous,"[28, 53]","[""Action"", ""Thriller""]",2,success,Dangerous
764835,The Desperate Hour,[53],"[""Thriller""]",1,success,The Desperate Hour
765245,Swan Song,"[18, 878]","[""Drama"", ""Science Fiction""]",2,success,Swan Song
766475,See How They Run,"[9648, 35, 80]","[""Mystery"", ""Comedy"", ""Crime""]",3,success,See How They Run
766507,Prey,"[53, 28, 878]","[""Thriller"", ""Action"", ""Science Fiction""]",3,success,Prey
766798,Parallel Mothers,[18],"[""Drama""]",1,success,Parallel Mothers
767499,The Manor,"[27, 9648]","[""Horror"", ""Mystery""]",2,success,The Manor
768334,A Classic Horror Story,"[27, 9648]","[""Horror"", ""Mystery""]",2,success,A Classic Horror Story
768362,Missing,"[18, 9648, 53]","[""Drama"", ""Mystery"", ""Thriller""]",3,success,Missing
768520,A California Christmas,"[35, 10749, 18]","[""Comedy"", ""Romance"", ""Drama""]",3,success,A California Christmas
768744,My Hero Academia: World Heroes' Mission,"[16, 28, 12, 878]","[""Animation"", ""Action"", ""Adventure"", ""Science Fiction""]",4,success,My Hero Academia: World Heroes' Mission
770156,Lucy Shimmers and the Prince of Peace,"[18, 10751]","[""Drama"", ""Family""]",2,success,Lucy Shimmers and the Prince of Peace
770254,Back to the Outback,"[10751, 16, 12, 35]","[""Family"", ""Animation"", ""Adventure"", ""Comedy""]",4,success,Back to the Outback
771077,Rise,"[35, 18, 10751]","[""Comedy"", ""Drama"", ""Family""]",3,success,Rise
772272,Tall Girl 2,"[35, 10749, 18]","[""Comedy"", ""Romance"", ""Drama""]",3,success,Tall Girl 2
772515,Huesera: The Bone Woman,"[27, 9648, 18]","[""Horror"", ""Mystery"", ""Drama""]",3,success,Huesera: The Bone Woman
773655,Death to 2020,[35],"[""Comedy""]",1,success,Death to 2020
773975,End of the Road,"[18, 53]","[""Drama"", ""Thriller""]",2,success,End of the Road
774370,Dog Man,"[10751, 35, 12, 16, 28]","[""Family"", ""Comedy"", ""Adventure"", ""Animation"", ""Action""]",5,success,Dog Man
774531,Young Woman and the Sea,"[36, 18]","[""History"", ""Drama""]",2,success,Young Woman and the Sea
774741,Diary of a Wimpy Kid,"[16, 35, 10751]","[""Animation"", ""Comedy"", ""Family""]",3,success,Diary of a Wimpy Kid
774752,The Guardians of the Galaxy Holiday Special,"[35, 878, 12]","[""Comedy"", ""Science Fiction"", ""Adventure""]",3,success,The Guardians of the Galaxy Holiday Special
774825,The Ice Age Adventures of Buck Wild,"[16, 35, 10751, 12]","[""Animation"", ""Comedy"", ""Family"", ""Adventure""]",4,success,The Ice Age Adventures of Buck Wild
775996,Outside the Wire,"[53, 28, 878]","[""Thriller"", ""Action"", ""Science Fiction""]",3,success,Outside the Wire
776305,Belle,"[16, 878, 14]","[""Animation"", ""Science Fiction"", ""Fantasy""]",3,success,Belle
776503,CODA,"[18, 10402, 10749]","[""Drama"", ""Music"", ""Romance""]",3,success,CODA
776797,The Sadness,"[27, 53]","[""Horror"", ""Thriller""]",2,success,The Sadness
777245,Women Talking,[18],"[""Drama""]",1,success,Women Talking
777270,Belfast,"[18, 36]","[""Drama"", ""History""]",2,success,Belfast
777443,The Electric State,"[28, 12, 878]","[""Action"", ""Adventure"", ""Science Fiction""]",3,success,The Electric State
778106,Along for the Ride,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Along for the Ride
778730,Crazy About Her,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Crazy About Her
779047,Us Again,"[16, 18, 10751, 10749]","[""Animation"", ""Drama"", ""Family"", ""Romance""]",4,success,Us Again
779782,The School for Good and Evil,"[14, 35, 12]","[""Fantasy"", ""Comedy"", ""Adventure""]",3,success,The School for Good and Evil
780154,All My Friends Are Dead,"[35, 18, 53]","[""Comedy"", ""Drama"", ""Thriller""]",3,success,All My Friends Are Dead
780382,The Wolf and the Lion,"[10751, 12, 18]","[""Family"", ""Adventure"", ""Drama""]",3,success,The Wolf and the Lion
780609,Men,"[27, 53, 14]","[""Horror"", ""Thriller"", ""Fantasy""]",3,success,Men
783675,The First Slam Dunk,"[16, 35, 18]","[""Animation"", ""Comedy"", ""Drama""]",3,success,The First Slam Dunk
785084,The Whale,[18],"[""Drama""]",1,success,The Whale
785398,EO,"[18, 12]","[""Drama"", ""Adventure""]",2,success,EO
785457,Afterlife of the Party,"[14, 35, 18]","[""Fantasy"", ""Comedy"", ""Drama""]",3,success,Afterlife of the Party
785516,Stuck Together,[35],"[""Comedy""]",1,success,Stuck Together
785533,The Princess Switch 3: Romancing the Star,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,The Princess Switch 3: Romancing the Star
785534,Paper Lives,[18],"[""Drama""]",1,success,Paper Lives
785538,7 Prisoners,"[18, 80]","[""Drama"", ""Crime""]",2,success,7 Prisoners
785539,Resort to Love,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Resort to Love
785542,The Outrun,[18],"[""Drama""]",1,success,The Outrun
785663,Old Henry,"[37, 28, 18]","[""Western"", ""Action"", ""Drama""]",3,success,Old Henry
785752,Intrusion,"[18, 9648, 53]","[""Drama"", ""Mystery"", ""Thriller""]",3,success,Intrusion
785985,The Takedown,"[35, 28]","[""Comedy"", ""Action""]",2,success,The Takedown
786892,Furiosa: A Mad Max Saga,"[28, 878, 12]","[""Action"", ""Science Fiction"", ""Adventure""]",3,success,Furiosa: A Mad Max Saga
787298,Squared Love,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Squared Love
787428,Two Distant Strangers,[18],"[""Drama""]",1,success,Two Distant Strangers
787699,Wonka,"[35, 10751, 14]","[""Comedy"", ""Family"", ""Fantasy""]",3,success,Wonka
787752,Fresh,"[27, 53, 35]","[""Horror"", ""Thriller"", ""Comedy""]",3,success,Fresh
787781,Quiz Lady,[35],"[""Comedy""]",1,success,Quiz Lady
788734,Sick of Myself,"[35, 27]","[""Comedy"", ""Horror""]",2,success,Sick of Myself
788752,Viking Wolf,"[27, 53, 9648]","[""Horror"", ""Thriller"", ""Mystery""]",3,success,Viking Wolf
788929,Lamb,"[18, 14, 27]","[""Drama"", ""Fantasy"", ""Horror""]",3,success,Lamb
790142,The Royal Treatment,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,The Royal Treatment
790462,I.S.S.,"[878, 53]","[""Science Fiction"", ""Thriller""]",2,success,I.S.S.
791155,Secret Headquarters,"[28, 35, 878, 10751]","[""Action"", ""Comedy"", ""Science Fiction"", ""Family""]",4,success,Secret Headquarters
791177,Bones and All,"[27, 10749, 18]","[""Horror"", ""Romance"", ""Drama""]",3,success,Bones and All
791373,Zack Snyder's Justice League,"[28, 12, 14]","[""Action"", ""Adventure"", ""Fantasy""]",3,success,Zack Snyder's Justice League
792293,Dumb Money,"[36, 35, 18]","[""History"", ""Comedy"", ""Drama""]",3,success,Dumb Money
792307,Poor Things,"[878, 10749, 35]","[""Science Fiction"", ""Romance"", ""Comedy""]",3,success,Poor Things
793723,Sentinelle,"[53, 28, 18]","[""Thriller"", ""Action"", ""Drama""]",3,success,Sentinelle
793998,Happening,[18],"[""Drama""]",1,success,Happening
795514,The Fallout,[18],"[""Drama""]",1,success,The Fallout
795607,Green Snake,"[16, 14, 28, 12]","[""Animation"", ""Fantasy"", ""Action"", ""Adventure""]",4,success,Green Snake
795811,Wheel of Fortune and Fantasy,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Wheel of Fortune and Fantasy
795813,I'm Your Man,"[878, 35, 10749]","[""Science Fiction"", ""Comedy"", ""Romance""]",3,success,I'm Your Man
796185,The Three Musketeers: D'Artagnan,"[12, 28, 18, 36]","[""Adventure"", ""Action"", ""Drama"", ""History""]",4,success,The Three Musketeers: D'Artagnan
796499,Army of Thieves,"[28, 80, 35]","[""Action"", ""Crime"", ""Comedy""]",3,success,Army of Thieves
797394,Secret Magic Control Agency,"[16, 35, 14]","[""Animation"", ""Comedy"", ""Fantasy""]",3,success,Secret Magic Control Agency
797840,Dry,"[18, 35, 878]","[""Drama"", ""Comedy"", ""Science Fiction""]",3,success,Dry
798021,Family Switch,"[35, 14, 10751]","[""Comedy"", ""Fantasy"", ""Family""]",3,success,Family Switch
798286,Beau Is Afraid,"[35, 12, 14]","[""Comedy"", ""Adventure"", ""Fantasy""]",3,success,Beau Is Afraid
798362,The Marsh King's Daughter,"[53, 80, 9648]","[""Thriller"", ""Crime"", ""Mystery""]",3,success,The Marsh King's Daughter
798645,The Running Man,"[28, 53, 878]","[""Action"", ""Thriller"", ""Science Fiction""]",3,success,The Running Man
799379,Project Wolf Hunting,"[28, 53, 27, 80]","[""Action"", ""Thriller"", ""Horror"", ""Crime""]",4,success,Project Wolf Hunting
799546,Luckiest Girl Alive,"[18, 53, 9648]","[""Drama"", ""Thriller"", ""Mystery""]",3,success,Luckiest Girl Alive
799583,The Ministry of Ungentlemanly Warfare,"[28, 35, 10752]","[""Action"", ""Comedy"", ""War""]",3,success,The Ministry of Ungentlemanly Warfare
799766,Better Man,"[10402, 18]","[""Music"", ""Drama""]",2,success,Better Man
799876,The Outfit,"[80, 18, 53, 9648]","[""Crime"", ""Drama"", ""Thriller"", ""Mystery""]",4,success,The Outfit
800158,The Killer,"[80, 53]","[""Crime"", ""Thriller""]",2,success,The Killer
800345,Carter,"[28, 53, 80]","[""Action"", ""Thriller"", ""Crime""]",3,success,Carter
800497,Werewolves Within,"[27, 35]","[""Horror"", ""Comedy""]",2,success,Werewolves Within
800510,Kimi,"[53, 9648, 80]","[""Thriller"", ""Mystery"", ""Crime""]",3,success,Kimi
800787,A Good Person,"[18, 35]","[""Drama"", ""Comedy""]",2,success,A Good Person
800815,The Pale Blue Eye,"[53, 80, 27, 9648]","[""Thriller"", ""Crime"", ""Horror"", ""Mystery""]",4,success,The Pale Blue Eye
800937,Senior Year,[35],"[""Comedy""]",1,success,Senior Year
800939,Ticket to Paradise,"[18, 35, 10749]","[""Drama"", ""Comedy"", ""Romance""]",3,success,Ticket to Paradise
801071,The Jack in the Box: Awakening,[27],"[""Horror""]",1,success,The Jack in the Box: Awakening
801112,Kidnapped,"[18, 36]","[""Drama"", ""History""]",2,success,Kidnapped
